,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,gender,genre,unique_words,total_words,manual_love_count,manual_money_count,manual_violence_count,manual_drugs_count,manual_gendered_count,manual_sadness_count,manual_joy_count,manual_yes_count,manual_no_count,manual_love_word_percent,manual_money_word_percent,manual_violence_word_percent,manual_drugs_word_percent,manual_gendered_word_percent,manual_sadness_word_percent,manual_joy_word_percent,manual_yes_word_percent,manual_no_word_percent,sentiment,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,emotion
266,Ice Cube,The Nigga Ya Love To Hate,The Nigga Ya Love To Hate by Ice Cube,1990-05-16,1990.0,5.0,16.0,142017,https://genius.com/Ice-cube-the-nigga-ya-love-to-hate-lyrics,0,3,9," i heard paybacks a motherfucking nigga thats why im sick of getting treated like a goddamn stepchild fuck a punk cause i aint him you gotta deal with the ninedoublem the day is coming that youll all hate just think if niggas decide to retaliate they try to keep me from running up i never tell you to get down its all about coming up so what they do go and ban the ak my shit wasnt registered any fucking way so you better duck away run and hide out when im rolling real slow and the lights out cause im about to fuck up the program shooting out the window of a droptop brougham when im shooting lets see who drop the police the media and suckers that went pop and motherfuckers that say they too black put em overseas they be begging to come back and say we promote gangs and drugs you wanna sweep a nigga like me up under the rug kicking shit called street knowledge why more niggas in the pen than in college because of that line i might be your cellmate thats from the nigga ya love to hate you might also like fuck you ice cube yeah haha it’s the nigga you love to hate fuck you ice cube ay yo baby your mother warned you about me its the nigga you love to hate yo you ain’t doin nothin positive yo you ain’t doin nothin positive for the brothers what you gotta say for yourself you dont like how im living well fuck you  once again its on the motherfucking psycho ice cube the bitchkiller cappeeler yo running through the line like bo theres no pot to piss in i put my fist in now who do ya love to hate cause i talk shit and down the eightball cause i dont fake youre begging i fall off the crossover might as well cut them balls off and get your ass ready for the lenching the mob is dropping common sense and well gank in the pen well shank any tom dick and hank and get the ass spanked it aint about how right or wrong you live but how long you live i aint with the bullshit i meet mo bitches mo hoes dont wanna sleep so i keep popping nodoz and tell the young people what they gotta know cause i hate when niggas gotta live low and if youre locked up i dedicate my stylin from san quentin to rikers island we got em afraid of the funky shit i like to clown so pump up the sound in your jeep make the old ladies say ""oh my god — brake its the nigga ya love to hate"" fuck you ice cube yeah come on fool it’s the nigga you love to hate fuck you ice cube yeah what up punk it’s the nigga you love to hate a bitch is aohhhh  soul train done lost they soul just call it train cause the bitches look like hoes i see a lotta others damn it almost look like the bandstand you ask me ""did i like arsenio"" about as much as the bicentennial i dont give a fuck about dissing these fools cause they all scared of the ice cube and what i say what i portray and all that and aint even seen the gat i dont wanna see no dancing im sick of that shit  listen to the hit cause yo if i look and see another brother on the video trying to outdance each other ima tell tbone to pass the bottle and dont give me that shit about role model it aint wise to chastise and preach just open the eyes of each cause laws are made to be broken up what niggas need to do is start locing up and build mold and fold theyself into shape of the nigga you love to hate",https://images.genius.com/ad69cae78eaa818e57280d0a9ed8ec67.770x770x1.jpg,male,rap,291,661,9,0,3,1,78,10,0,1,9,1.362,0.0,0.454,0.151,11.8,1.513,0.0,0.151,1.362,Negative,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,fear
267,Ice Cube,You Can Do It,You Can Do It by Ice Cube (Ft. Mack 10 & Ms. Toi),1999-11-16,1999.0,11.0,16.0,117326,https://genius.com/Ice-cube-you-can-do-it-lyrics,2,1,9, yayyay get your ass up and hurr up uh ice cube baby ninetynine baby im on the grind baby all the time baby show me something  you can do it put your back into it uh i can do it put your ass into it uhhuh you can do it put your back into it yeah i can do it put your ass into it put your back into it put your ass into it brr  tick tick boom hear me banging down these back streets bumpin blackstreet treated like a athlete life aint a track meet no its a marathon fuck the cemetery that a nigga get buried on we be clubbin til the day we die yayyay nigga ask the bartender if you think we lie but if you think we high nigga think again cause when its sink or swim you got to think to win uhhuh and if i drink this hen everybodyll know it cause i aint going for it so pray to the lord that i dont pull out cuss out and bust out go the nigga route click click click click click click click click make the trigger shout uh you can try to smoke an ounce to this while i pronounce this shit baby bounce them tits mama move them hips baby shake them cheeks i got dick for days you got ass for weeks yayyay you might also like dont stop get it get it thats real dont stop nigga hit it i will im gon do it do it gon do it do it gon do it do it do it uhhuh  you can do it put your back into it cmon i can do it put your ass into it cmon you can do it put your back into it cmon i can do it put your ass into it put your back into it put your ass into it  now all i wanna do is have fun with my loved ones what the thug ones relatives and my cousins and i got em by the dozen when they buzzin quick to say fuck your husband this is for my niggas locked away extra love for the ones who aint got no date but when we hit checkmate with ice cube the great the great soon as i get a word we can rush the safe fuck them license plates because life is great it dont matter if youre rich and your folks aint straight im still coming with that underground gangsta shit no matter how many niggas say we aint the shit bitch dont stop get it get it thats real dont stop nigga hit it i will im gon do it do it gon do it do it gon do it do it do it uhhuh  you can do it put your back into it cmon i can do it put your ass into it cmon you can do it put your back into it cmon i can do it put your ass into it put your back into it put your ass into it  i do hard core rhymin hard time grindin gorilla pimp hoes while other niggas wine and dine em gotta love this thug shit sclass in the mud shit pockets on flood shit og lyrical blood shit i dont rent i buy shit niggas jealous of my shit unaware of this young nigga getting all this fly shit while youre rootin and recruitin nigga 68 hoopin i was in the hood shootin plus i had the wife whoopin i come from pyrex bowls and oversized jars im past up stripes i got stars and bars no time for playa hatin mack paper chasin kicked out the substation to the hiphop nation the mo hits the mo bigga with illegal weight figgas done developed the status of a platinumplus nigga bust the first bad ho fo sho i can i can hit it i keep pushing dont quit it dont stop til i get it uh dont stop get it get it thats real dont stop nigga hit it i will im gon do it do it gon do it do it gon do it do it do it say what  you can do it put your back into it uhhuh i can do it put your ass into it cmon you can do it put your back into it cmon i can do it put your ass into it you can do it put your back into it i can do it put your ass into it cmon you can do it put your back into it cmon i can do it put your ass into it  dont stop get it get it never never thats real dont stop nigga hit it uh i will im gon do it do it gon do it do it gon do it do it do it  you can do it put your back into it cmon yayyay i can do it put your ass into it cmon yayyay you can do it put your back into it cmon i can do it put your ass into it put your ass into it  we be clubbin freaky gyrations close to fornication we be clubbin we be clubbin freaky gyrations close to fornication yeah freaky gyrations close to fornication uhhuh ice cube westside connect gang you know how we do it we put it down constantly constantly uh uh uh uh get your ass up and hurr up,https://images.genius.com/ad69cae78eaa818e57280d0a9ed8ec67.770x770x1.jpg,male,rap,261,920,9,1,1,0,40,0,0,0,8,0.978,0.109,0.109,0.0,4.348,0.0,0.0,0.0,0.87,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,anger
268,Ice Cube,Why We Thugs,Why We Thugs by Ice Cube,2006-04-13,2006.0,4.0,13.0,110381,https://genius.com/Ice-cube-why-we-thugs-lyrics,0,1,2, yeah every hoods the same every hoods the same come on  they give us guns and drugs then wonder why in the fuck we thugs they wanna count the slugs then come around here and fuck with us they give us guns and drugs then wonder why in the fuck we thugs they wanna count the slugs then come around here and fuck with us  im from the land of the gang bang since i was little aint a goddamn thang changed it’s the same old same bush run shit like saddam hussein i cock and aim clinically insane to deal with this bullshit daytoday if i sell some yay or smoke some hay you bitches wanna throw me up in pelicans bay call me an animal up in the system but whos the animal that built this prison whos the animal that invented lowerlivin the projects thank god for russell simmons thank god for sugarhill im putting a different kind of steel up to my grill yall know what it is scared for your own kids how these ghetto niggas taken over showbiz you might also like they give us guns and drugs then wonder why in the fuck we thugs they wanna count the slugs then come around here and fuck with us they give us guns and drugs then wonder why in the fuck we thugs they wanna count the slugs then come around here and fuck with us  its boys in the hood its toys in the hood yall wanna know why theres noise in the hood ‘cause theres drugs in the hood thugs in the hood nigga killed a crip and a blood in the hood ‘cause when niggas get tribal its all about survival nobody liable i got caught by fiveo grandmama came to court with her bible but when the judge hit the gavel now im too far from my family to travel i just came unraveled socked the da before i got gaffled owned by ca state property just like the year fifteen fifty three looking for me a oneway ticket out dont understand whats so hard to figure out they give us guns and drugs then wonder why in the fuck we thugs they wanna count the slugs then come around here and fuck with us they give us guns and drugs then wonder why in the fuck we thugs they wanna count the slugs then come around here and fuck with us  damn i cant take the pressure pulled the 44 up out the dresser grabbed the weight up out the closet popo coming but im scared to toss it yall know what happened last time i lost it cant tell you niggas what the fuckin boss did d game got a nigga exhausted gotta go for the plea bargain they offered twenty years for what breaking these laws thats so corrupt taking these halls and fillin them up some powder keg shit thats about to erupt aye yall im about to be stuck until the year two thousand what the fuck in the hood dont press your luck ‘cause these motherfuckers will set you up word up they give us guns and drugs then wonder why in the fuck we thugs they wanna count the slugs then come around here and fuck with us they give us guns and drugs then wonder why in the fuck we thugs they wanna count the slugs then come around here and fuck with us  every hoods the same every hoods the same every hoods the same every hoods the same every hoods the same stop trippin on it every hoods the same every hoods the same every hoods the same every hoods the same every hoods the same,https://images.genius.com/ad69cae78eaa818e57280d0a9ed8ec67.770x770x1.jpg,male,rap,230,626,0,0,10,9,122,1,8,1,6,0.0,0.0,1.597,1.438,19.489,0.16,1.278,0.16,0.958,Negative,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,fear
269,Ice Cube,Good Cop Bad Cop,Good Cop Bad Cop by Ice Cube,2017-06-06,2017.0,6.0,6.0,104326,https://genius.com/Ice-cube-good-cop-bad-cop-lyrics,0,1,5, turn me loose break em off some yeah  good cop good cop rollin with that bad cop whatcha doin boy turn in that blood clot buck shots they fly through that drug spot robots can give a damn who the fuck shot clean cop clean cop fuckin with that dirty cop dont act like yo ass never heard of that clean cop clean cop rollin with that mean cop still tryna act proud as a peacock you know that mean cop might need a detox mothafucka tried to blow me out my reeboks but i swing like jack and the beanstalk chop em down when these bitches try to lock me down hit the ground hit the turf warp the earth cube kidnap your mind patty hearst bust a verse thatll make yo ass hit reverse kill the curse that was placed on the universe west coast warlord blacker than the black knight fuck a black and white when they aint actin right good cop good cop fillin out your report bad cop asking you to distort bad cop asking you to lie in court send another young brother up north send another young sista off course while these mothafuckas chill on the golf course you might also like black police showin out for the white cop white police showin out for the black cop black police showin out for the white cop white police showin out for the black cop  lazy cop fuckin with that crazy cop always bragging bout the new case he got doordie cop with that suicide cop tellthetruth cop with that youalie cop are you fuckin high cop dont even try cop aint no mothafuckin drugs up in my spot all you find in my closet is the high tops and my mothafuckin tickets to the skybox hold up nigga im a rider yous a rollup yep the controller make me mad thats when i get swole up dont touch me the incredible hulk is bipolar come out the cuffs knock off the rust throw my hands whats up up you still wanna bust the trojan horse is full of excessive force when they try to get aggressive niggas off the porch cmon  black police showin out for the white cop white police showin out for the black cop black police showin out for the white cop white police showin out for the black cop good cop good cop where is your dignity wheres your empathy where is your sympathy bad cop wheres your humanity good cop is that just a fantasy tell on that nigga snitch on that bitch truth be told mothafuck the blue code fuck the popo actin like deebo already know craigll let the brick go black lives matter is not chit chatter cause all they wanna do is scatter brain matter a mind is a terrible thing to waste a nine is terrible in your face the mace has a terrible fuckin taste the pen is a terrible fuckin place let me out the kings all hate the fuckin ace the judge sabotaged my fuckin case racist motherfucker  black police showin out for the white cop white police showin out for the black cop,https://images.genius.com/ad69cae78eaa818e57280d0a9ed8ec67.770x770x1.jpg,male,rap,242,534,0,0,4,1,69,1,0,0,8,0.0,0.0,0.749,0.187,12.921,0.187,0.0,0.0,1.498,Negative,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,anger
270,Ice Cube,Arrest The President,Arrest The President by Ice Cube,2018-11-09,2018.0,11.0,9.0,97859,https://genius.com/Ice-cube-arrest-the-president-lyrics,0,1,2, yeah when i drop the mic it hit the floor like thor thats right you cant pick it up no more dont even try yall know what it is yall know what it was yeah yall know what it shall be  get smart fore the shit start fore it get dark fore they hit you with the pitchfork better crip walk crip walk this is real talk smoke kush and bush then we peel off eugh niggas still rollin with the wheels off eugh always lookin out for the crisscross im a bigger boss than rick ross always winnin nigga get lost its the warlord bring the voodoo when i bail through its crazy like bellevue what they tell you leave that boy alone leave that boy alone like home alone yeah fuck a skull and bone arrest the president you got the evidence that nigga is russian intelligence okay when it rains it pours did you know the new white was orange boy youre showing your horns theyre tryin to replace my halo with thorns you so basic with your vape stick lets go apeshit in the matrix you might also like arrest the president arrest the president arrest the president you got the evidence nigga arrest the president arrest the president crazy arrest the president you got the evidence  i took back my ice in all black tonight thats right some niggas gotta sacrifice not a criminal no im a seminal yeah i was free once now im clinical crazy you so technical this was mexico now everywhere i go is owned by texaco fuck them fuck them and the rest of you hell yeah i turn a fruit into a vegetable pop you motherfuckers out ima roll with the aliens man fuck these homo sapiens they dont really wanna make friends hell no all they want is a mercedes benz hell yeah all they want is they dividends and decibels fuck these citizens theyll treat us like hooligans throw em in they dont care what school he in these people dont play fair it aint even fair at the state fair give a young nigga grey hair thats why im here make your ass lay there punk you better stay there close your fucking eyes like its day care make myself clearer than shakespeare im here to take money even fake hair so desperate is what im left with for the record you affected who you elected is so septic so full of shit i cant accept it arrest the president woo arrest the president woo arrest the president you got the evidence nigga arrest the president nigga arrest the president nigga arrest the president you got the evidence nigga arrest the president nigga arrest the president nigga arrest the president you got the evidence nigga arrest the president nigga arrest the president nigga arrest the president you got the evidence  i reside on the westside westside i murder with my third eye third eye niggas so fly get a birds eye ahh ahh i make em scream bloody murder lets meet at the white house come on run in and turn the lights out man they treat it like a trap house yeah these motherfuckers never take the trash out damn they just cash out and mash out nigga take your drugs and pass out shut the fuck up niggas love to go that fast route yeah i see you and your black ass get out homie you play too much yeah while these devils they doin way too much much most of em wont say too much while they steady plannin god knows what god knows what thats why i roll with the real ones real ones tryin to reach millions real ones tryin to make billions real ones dressed like civilians arrest the president arrest the president arrest the president you got the evidence woo arrest the president woo arrest the president woo arrest the president you got the evidence,https://images.genius.com/ad69cae78eaa818e57280d0a9ed8ec67.770x770x1.jpg,male,rap,269,666,1,3,2,2,102,0,0,2,12,0.15,0.45,0.3,0.3,15.315,0.0,0.0,0.3,1.802,Neutral,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,anger
271,Ice Cube,Go To Church,Go To Church by Ice Cube (Ft. Lil Jon & Snoop Dogg),2006-06-01,2006.0,6.0,1.0,88175,https://genius.com/Ice-cube-go-to-church-lyrics,2,1,3," full of steroids niggas paranoid hey and when you get that blowup it make you throw up when you realize your favorite rapper aint got no nuts you might also like if you a scared motherfucker go to church go to church if you a gutter motherfucker do your dirt a do your dirt if you a down motherfucker put in work a put in work if you a crazy motherfucker go berzerk a go berzerk if you a scared motherfucker go to church go to church if you a gutter motherfucker do your dirt a do your dirt if you a down motherfucker put in work a put in work if you a crazy motherfucker go berzerk a go berzerk  clickclackin pistol packin crip raggin folio who the only nigga in the club with the toolio you aint know yeah you did there it was there it is ""is that coolio"" nah bitch let me in jibberjabber snatch ya get at ya spit at actors and rappers hang out with kidnappers and jackers make money off crackers can you imagine how i keep shit crackin its the big boss dogg im back in action and smashin i flash with the bling i surpass the supreme you dont really wanna have a clash with my team i mix hash with the green im the last of the kings if i got a bitch with me she got ass in them jeans rollin through your neighborhood my cadillac so clean servin all you suckas cause you all dope fiends just like that dope man nigga whats up you run up with that bullshit ill fuck yo ass up if you a scared motherfucker go to church go to church if you a gutter motherfucker do your dirt a do your dirt if you a down motherfucker put in work a put in work if you a crazy motherfucker go berzerk a go berzerk if you a scared motherfucker go to church go to church if you a gutter motherfucker do your dirt a do your dirt if you a down motherfucker put in work a put in work if you a crazy motherfucker go berzerk a go berzerk  you scared you scared you scared motherfucker you scared you scared you scared you scared you scared you scared motherfucker you scared you scared you scared you scared you scared motherfucker you scared you scared you scared you scared you scared you scared motherfucker you scared you scared  if you a scared motherfucker go to church go to church if you a gutter motherfucker do your dirt a do your dirt if you a down motherfucker put in work a put in work if you a crazy motherfucker go berzerk a go berzerk if you a scared motherfucker go to church go to church if you a gutter motherfucker do your dirt a do your dirt if you a down motherfucker put in work a put in work if you a crazy motherfucker go berzerk a go berzerk it goes one for the money hey two for the show yeah three for the pussy four for the glow hey five for the rookies six for the pros nah seven for the numbers of them fuckin zeroes what eight for the haters nine for the cause ten for my niggas behind big bars hey fuck these devils and they laws yeah never question the size of ice cubes balls",https://images.genius.com/ad69cae78eaa818e57280d0a9ed8ec67.770x770x1.jpg,male,rap,171,575,0,2,0,0,92,1,0,0,3,0.0,0.348,0.0,0.0,16.0,0.174,0.0,0.0,0.522,Negative,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,fear
272,Ice Cube,Nobody Wants to Die,Nobody Wants to Die by Ice Cube,2016-10-06,2016.0,10.0,6.0,79730,https://genius.com/Ice-cube-nobody-wants-to-die-lyrics,0,1,2, everybody wants to go to heaven yall thought i was soft as cotton everybody wants to go to heaven messed around and forgot i was rotten everybody wants to go to heaven you know my resume you tell em im on my way but nobody you tell em im on my way ah nobody wants to die  i keep my mind on my money i keep my hand on my gunny dont get to playin with sonny unless you playboy bunny ill put four in your tummy tap two in your brain see the man aint playing if you think its a game haters whisper my name suckers want what i slang arrogant and im vain da want me to hang but let me explain like abel and cain that the black grim reaper is not my brothers keeper revenge revenge a killers on a binge of revenge it depends if i can live with my sins lose family and friends lost em all now you got to lose life and limb spit phlegm on them got the code of rakim homey jokes aint allowed and you boy aint scared to move the crowd with something loud if you doubt what im about go ahead an run your mouth im the last thing you see when your time is running out trick you might also like everybody wants to go to heaven ill send you fast boy with a blast boy first class boy everybody wants to go to heaven messin with the wrong one send you on that long run everybody wants to go to heaven i aint the one son pop you like a pro now you good to go yeah but nobody nobody nobody nobody nobody ah nobody wants to die  you forgot where i come from you forgot what i do you forgot what you was sayin cuz im blockin your view now i got you on cue you about to turn blue get around me now you actin like my little nephew boy what you wan do you aint gon do ish but go take a ish is bout as funky as it get now ima have to admit that i was prolly too nice but take my advice or ill take your life now if you still wanna slice lets start with the fingers lets move to the toes and end with the penis see men are from mars now you from venus how dumb you got to be tryin to think with the genius its the big payback you cant clown james brown see a brother been down ever since jamestown you either swim or youre drowned you either gagged or youre bound now you cant make a sound boy look at you now everybody wants to go to heaven ill send you fast boy with a blast boy first class boy everybody wants to go to heaven messin with the wrong one send you on that long run everybody wants to go to heaven i aint the one crip pop you like a pro now you good to go go on but nobody nobody na ah nobody wants to die,https://images.genius.com/ad69cae78eaa818e57280d0a9ed8ec67.770x770x1.jpg,male,rap,218,528,0,1,2,0,48,1,0,0,23,0.0,0.189,0.379,0.0,9.091,0.189,0.0,0.0,4.356,Neutral,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
273,Ice Cube,Hood Mentality,Hood Mentality by Ice Cube (Ft. Keith David),2008-08-19,2008.0,8.0,19.0,76854,https://genius.com/Ice-cube-hood-mentality-lyrics,1,1,5," the hood mentality is a crippling disease that attacks your nervous system it makes you nervous of the system gangsters and hood rats are especially susceptible to this grownstunting mentality the hood is where im from but its not what i am the hood is where im from but its not what i am  fuck school nigga imma be a dope dealer imma be a killer yep a urban guerrilla imma stack scrilla yeah buy me a villa sell a 50 to my auntie priscilla i dont give a fuck that she look like ""thriller"" hit that shit one more time and fuck around and kill her cause i got the heart of a pittsburgh steeler black nigga draped in gold with a nine milla love money love jail love that penitentiary mail love the way these niggas smell keep coming back cant you tell love to see my mama cry love to see my babies struggle love to see my woman juggle nuts cause she got to hustle i dont give a fuck how my life go now im a slave man to this caveman without geico everybody wanna call michael a psycho but he aint never came through the hood with a rifle gunning niggas down cause they dont got the right clothes hit the wrong person cause we shoot just like hoes first i was blood thirsty mister mister controversy now i wanna beg for mercy should have took my ass to berkeley you might also like if you dont wanna shake that hood mentality how the fuck we supposed to change our reality if you dont wanna shake that hood mentality how the fuck we supposed to change our reality if you dont wanna shake that hood mentality how the fuck we supposed to change our reality if you dont wanna shake that hood mentality how the fuck we supposed to change our reality  fuck school nigga if i grow a little taller everybody tell me im gon do it im gon be a baller so fuck that thinking fuck that thinking fuck them lincolns i want franklins come back through here with my crew im gon have my own shoe im gon be that little fool coming in your living room starting point guard nigga fresh out of middle school either its the nba or its the nfl i dont know what else i can do to keep my ass up out of jail i wanna be like tiger woods swing that club make you sick i wanna be like pacman jones i wanna be like michael vick i wanna be like barry bonds i wanna be like oj simpson leave this field leave this prison tell you motherfuckers where to kiss em i wanna be all broke up moving all old and slow i wanna be a alcoholic just like broadway joe i wanna be a sideshow kinda like iron mike used to have a few bentleys now i just ride a bike if you dont wanna shake that hood mentality how the fuck we supposed to change our reality if you dont wanna shake that hood mentality how the fuck we supposed to change our reality if you dont wanna shake that hood mentality how the fuck we supposed to change our reality if you dont wanna shake that hood mentality how the fuck we supposed to change our reality  fuck school nigga they aint trying to educate me all they give a fuck is what i memorized lately im gon have to teach myself clock that money get that wealth i wanna be like santa claus i dont wanna be no fucking elf no kid left behind but he get the runaround cant you motherfuckers see that they trying to dumb us down dont trust the government president is for sale he dont give a fuck about a nigga just a oil well sell crack go to jail bust a rap go to hell do i got to sell my soul if i wanna go to yale go kiss oprahs ass if you wanna be gail id rather have my ass kissed up in bloomingdale you can go be a pimp you can go be a ho but you only gon get paid off what you know if you dont know shit then you cant work for me cause you read your first book in the penitentiary if you dont wanna shake that hood mentality how the fuck we supposed to change our reality if you dont wanna shake that hood mentality how the fuck we supposed to change our reality if you dont wanna shake that hood mentality how the fuck we supposed to change our reality if you dont wanna shake that hood mentality how the fuck we supposed to change our reality",https://images.genius.com/ad69cae78eaa818e57280d0a9ed8ec67.770x770x1.jpg,male,rap,276,803,8,3,4,0,66,0,0,0,10,0.996,0.374,0.498,0.0,8.219,0.0,0.0,0.0,1.245,Negative,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,sadness
274,Ice Cube,Black Korea,Black Korea by Ice Cube,1991-10-29,1991.0,10.0,29.0,64690,https://genius.com/Ice-cube-black-korea-lyrics,0,2,1, every time i wanna go get a fuckin brew i gotta go down to the store with the two oriental one penny countin motherfuckers that make a nigga mad enough to cause a little ruckus thinkin every brother in the worlds out to take so they watch every damn move that i make they hope i dont pull out a gat and try to rob they funky little store but bitch i got a job look you little chinese motherfucker i aint tryin to steal none of this shit leave me alone mother fuck you yo yo check it out so dont follow me up and down your market or your little chop suey assll be a target of a nationwide boycott juice with the people thats what the boy got so pay respect to the black fist or well burn your store right down to a crisp and then well see ya cause you cant turn the ghetto into black korea  mother fuck youyou might also like,https://images.genius.com/ad69cae78eaa818e57280d0a9ed8ec67.770x770x1.jpg,male,rap,108,168,0,1,2,0,25,0,1,0,2,0.0,0.595,1.19,0.0,14.881,0.0,0.595,0.0,1.19,Negative,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,anger
275,Ice Cube,Smoke Some Weed,Smoke Some Weed by Ice Cube,2006-06-06,2006.0,6.0,6.0,63219,https://genius.com/Ice-cube-smoke-some-weed-lyrics,0,1,2," ice cube motherfucker west coast motherfucker george bush george clinton bill clinton chris farley chris rock bob marley rick james knew how to throw a party ""smoke some weed"" snoop dogg all the way to cheech and chong cypress hill robert downey hit the bong ricky williams fuck how miami feeling ""smoke some weed""  this is west coast nigga thinking california quicksand got a nigga sinking i can give a fuck what you niggas drinking smoke some weed this is west coast nigga thinking california quicksand got a nigga sinking i can give a fuck what you bitches drinking smoke some weed  if you a baller nigga im a hall of famer lion tamer with two fofifth flamers understand that yo lifes in danger didnt your momma tell you not to talk to strangers lil nigga im the hillside strangler have a banger calling for the lone ranger most rappers they wanna fuck sangers im a nigga that wanna own topanga g4 pull it up out the hanger a lil something to fuel you niggas anger the swine im your face rearranger in a mansion cause jesus born in a manger motherfucker belong on jerry spranger im a gangsta up in your cd changer ill gank ya for 20 bucks then ill thank ya police still get the middle fanger you might also like  lil niggas dont try this at home momma in the bathroom leave her ass alone cause she probably taking chronic straight to the dome go play you lil fucker stop being grown dave chappelle 50 million and a throne with a big zulu bitch nigga getting blown watch your tone if your wear coppertone go back to africa used to be a theme song im in the zone do anybody got a zong i aint your poppa but daddy is a rolling stone youse a clone who dont know the shit you on unless its on a motherfucking ringtone im in a room with two bottles of patron you need a loan to fuck with the family stone nigga go on tell em ice cube is home gorilla niggas here come king kong   ice cube motherfucka west coast motherfucka smoke some weed",https://images.genius.com/ad69cae78eaa818e57280d0a9ed8ec67.770x770x1.jpg,male,rap,215,366,0,1,2,5,37,0,0,0,3,0.0,0.273,0.546,1.366,10.109,0.0,0.0,0.0,0.82,Negative,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,anger
276,Ice Cube,Friday,Friday by Ice Cube,1995-04-11,1995.0,4.0,11.0,61913,https://genius.com/Ice-cube-friday-lyrics,0,1,7," you know it aint no stoppin all the dogs im droppin its friday night so everything is poppin i gots ten to spend on the hen so let the games begin yakety yak dont talk back or its on callin up earl on the car phone mack 10 just got out of court rollin through the hood in his super sport bumping too hort eighteens got the rear view mirrors vibratin and deepdish daytons you know how we do it aint nothing to it but the floss overcrowding harrisonross cause if you fuck with ours we leave scars out of gride cars livin like stars might hit the highway on the vegas run fool cause its friday  oh yeah throw your neighborhood in the air if you dont care oh yeah throw your neighborhood in the air if you dont care you might also like standing outside on a friday living on the edge cause we all got them hard heads its seems like we all are waitin for a driveby playing tag with satan but we chillin yeah we ready and willin ya hear about the latest westside killing forty sippin set trippin fo dippin pistol grippin neva slippin bgs trying to hang out but ogs sayin ""take your little ass in the house"" my big homie just got out used to be down now hes just cracked out hes bout hard as darth vader in his sweatshirt khakis and chuck taylors just seen him in the driveway getting beat like a smoker fool cause its friday  oh yeah throw your neighborhood in the air if you dont care oh yeah throw your neighborhood in the air if you dont care fool why must i be like that and chase the cat or settle for a hoodrat dookie braids no dreadlocks flyin in and out of town with half a chicken in her cock and i love her cause she down to fuck around with the underground pussy hound and her ass is big round and wide jacked up make a nigga down to ride smoking indo playing that super nintendo hear a ratatattat on my window gave her ass that pelvic thrust dont trust the rubber cause its bound to bust in the oven in the nappy i had on two so i was happy cause that hivll make your dick hang sideways and that aint cool fool cause its friday  oh yeah throw your neighborhood in the air if you dont care oh yeah throw your neighborhood in the air if you dont care throw the west side in the air throw the east side in the air throw the south side in the air throw the north side in the air oh yeah",https://images.genius.com/ad69cae78eaa818e57280d0a9ed8ec67.770x770x1.jpg,male,rap,220,457,1,0,1,0,50,0,1,0,7,0.219,0.0,0.219,0.0,10.941,0.0,0.219,0.0,1.532,Neutral,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
